date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,score,basket,average-5-periods-return,5-periods-winning,average-10-periods-return,10-periods-winning,average-20-periods-return,20-periods-winning
2003-02-14,sh.600000,1.2105038,1.23083835,1.20691535,1.21409225,1.21169995,8957230,91107935.0,2,0.995248,1,0.2,0,-0.14949608202553175,2.0,-0.05123152709359602,false,-0.0325123152709359,false,-0.03645320197044333,false
2003-02-17,sh.600000,1.21409225,1.220073,1.19016925,1.19495385,1.21409225,10980561,110205051.0,2,1.220062,1,-1.58,0,-0.2034483772628533,2.0,-0.035035035035035134,false,-0.00800800800800805,false,-0.021021021021021102,false
2003-02-18,sh.600000,1.19495385,1.20452305,1.1770116,1.19016925,1.19495385,12975956,128632751.0,2,1.441773,1,-0.4,0,-0.2710952558588038,2.0,-0.018090452261306567,false,0.015075376884422065,true,-0.0030150753768845018,false
2003-02-19,sh.600000,1.1937577,1.20213075,1.17820775,1.2009346,1.19016925,7187176,71654199.0,2,0.798575,1,0.9,0,-0.2288690575881216,2.0,-0.02390438247011961,false,-0.003984063745019917,false,0.019920318725099584,true
2003-02-20,sh.600000,1.20213075,1.2033269,1.18299235,1.19016925,1.2009346,7126387,71001861.0,2,0.791821,1,-0.9,0,-0.2680971368074748,2.0,0.005025125628140614,true,-0.01005025125628134,false,0.029145728643215962,true
2003-02-21,sh.600000,1.19016925,1.19016925,1.14950015,1.15189245,1.19016925,12541191,122433601.0,2,1.393466,1,-3.22,0,-0.298,1.0,0.019730010384215957,true,0.022845275181723856,true,0.08411214953271018,true
2003-02-24,sh.600000,1.14710785,1.16385395,1.1459117,1.1530886,1.15189245,6229956,59989625.0,2,0.692217,1,0.1,0,-0.298,1.0,0.028008298755186845,true,0.007261410788381717,true,0.08609958506224058,true
2003-02-25,sh.600000,1.13993095,1.1794039,1.1363425,1.16863855,1.1530886,7620862,74292087.0,2,0.846762,1,1.35,0,-0.298,1.0,0.03377686796315249,true,-0.006141248720573311,false,0.057318321392016314,true
2003-02-26,sh.600000,1.1698347,1.18777695,1.16863855,1.172227,1.16863855,6114314,60191829.0,2,0.679368,1,0.31,0,-0.298,1.0,0.020408163265306145,true,-0.0010204081632653184,false,0.06938775510204076,true
2003-02-27,sh.600000,1.17820775,1.2009346,1.1746193,1.19615,1.172227,11331997,112757936.0,2,1.259111,1,2.04,0,-0.178,2.0,-0.014999999999999902,false,-0.027000000000000024,false,0.09200000000000008,true
2003-02-28,sh.600000,1.19495385,1.1985423,1.17103085,1.1746193,1.19615,8520455,84194611.0,2,0.946717,1,-1.8,0,-0.298,1.0,0.003054989816700715,true,-0.004073319755600879,false,0.11405295315682262,true
2003-03-03,sh.600000,1.17820775,1.19256155,1.1698347,1.18538465,1.1746193,3291616,32482658.0,2,0.365735,1,0.92,0,-0.2660122271446636,2.0,-0.020181634712411856,false,-0.01311806256306769,false,0.1251261352169526,true
2003-03-04,sh.600000,1.18777695,1.2152884,1.18777695,1.2081115,1.18538465,14597064,146875952.0,2,1.621896,1,1.92,0,-0.18707342533555626,2.0,-0.03861386138613865,false,-0.017821782178217838,false,0.10495049504950482,true
2003-03-05,sh.600000,1.20691535,1.2081115,1.1865808,1.19615,1.2081115,5689559,56832636.0,2,0.632173,1,-0.99,0,-0.22255294787231258,2.0,-0.02100000000000013,false,0.02400000000000002,true,0.119,true
2003-03-06,sh.600000,1.19615,1.19973845,1.17581545,1.17820775,1.19615,6582164,65264487.0,2,0.731352,1,-1.5,0,-0.2977185810863672,2.0,-0.012182741116751328,false,0.039593908629441454,true,0.11065989847715718,true
2003-03-07,sh.600000,1.1746193,1.18538465,1.172227,1.17820775,1.17820775,4735706,46682181.0,2,0.52619,1,0.0,0,-0.29595088903810046,2.0,-0.007106598984771617,false,0.0598984771573603,true,0.14416243654822325,true
2003-03-10,sh.600000,1.17820775,1.1841885,1.1602655,1.16146165,1.17820775,6386023,62401639.0,2,0.709558,1,-1.42,0,-0.298,1.0,0.007209062821833312,true,0.07826982492276002,true,0.16889804325437696,true
2003-03-11,sh.600000,1.1602655,1.16624625,1.15428475,1.16146165,1.16146165,6575833,63759939.0,2,0.730648,1,0.0,0,-0.298,1.0,0.02162718846549949,true,0.06385169927909384,true,0.17095777548918645,true
2003-03-12,sh.600000,1.1602655,1.17103085,1.15428475,1.17103085,1.16146165,3577658,34725875.0,2,0.397518,1,0.82,0,-0.3309394068015905,1.0,0.04596527068437184,true,0.0704800817160367,true,0.19509703779366716,true
2003-03-13,sh.600000,1.1698347,1.17820775,1.16146165,1.16385395,1.17103085,4761882,46425242.0,2,0.529098,1,-0.61,0,-0.298,1.0,0.05241521068859201,true,0.1223021582733812,true,0.20863309352517967,true
2003-03-14,sh.600000,1.16624625,1.17820775,1.15906935,1.1698347,1.16385395,2841542,27704235.0,2,0.315727,1,0.51,0,-0.298,1.0,0.06748466257668695,true,0.11860940695296507,true,0.2147239263803682,true
2003-03-17,sh.600000,1.16863855,1.172227,1.15906935,1.1698347,1.1698347,4587254,44595954.0,2,0.509695,1,0.0,0,-0.298,1.0,0.07055214723926384,true,0.14008179959100198,true,0.2668711656441718,true
2003-03-18,sh.600000,1.1746193,1.2057192,1.17342315,1.1865808,1.1698347,14080684,140550448.0,2,1.56452,1,1.43,0,-0.25266920701366763,2.0,0.04133064516129026,true,0.125,true,0.25604838709677424,true
2003-03-19,sh.600000,1.1841885,1.2416037,1.1841885,1.2248576,1.1865808,36964877,376794580.0,2,4.107209,1,3.23,0,-0.18693957834459013,2.0,0.0234375,true,0.0927734375,true,0.26171875,true
2003-03-20,sh.600000,1.22126915,1.24040755,1.21409225,1.2248576,1.2248576,24013578,246616678.0,2,2.668175,1,0.0,0,-0.18962404824198636,2.0,0.06640625,true,0.068359375,true,0.244140625,true
2003-03-21,sh.600000,1.2248576,1.2583498,1.2248576,1.2487806,1.2248576,26601317,276727873.0,2,2.955702,1,1.95,0,0.03241912999997171,2.0,0.04789272030651337,true,0.07950191570881238,true,0.17337164750957856,true
2003-03-24,sh.600000,1.24997675,1.26433055,1.23801525,1.25236905,1.2487806,17338556,181585714.0,2,1.926506,1,0.29,0,0.11279665524402865,3.0,0.06494746895893022,true,0.08404966571155681,true,0.15568290353390646,true
2003-03-25,sh.600000,1.25236905,1.2535652,1.22844605,1.23562295,1.25236905,14298488,147661360.0,2,1.588721,1,-1.34,0,0.05228280537006762,3.0,0.0803484995159729,true,0.10067763794772522,true,0.17521781219748322,true
2003-03-26,sh.600000,1.2320345,1.26911515,1.22844605,1.2535652,1.23562295,24322382,254876184.0,2,2.702487,1,1.45,0,0.13749375404327152,3.0,0.0677480916030535,true,0.11641221374045818,true,0.1402671755725191,true
2003-03-27,sh.600000,1.2535652,1.3229419,1.23801525,1.3061958,1.2535652,34172348,367321300.0,2,3.796928,1,4.2,0,0.08029525960696274,3.0,0.001831501831501825,true,0.07692307692307687,true,0.041208791208791284,true
2003-03-28,sh.600000,1.30499965,1.3301188,1.2942343,1.3085881,1.3061958,34222897,375073151.0,2,3.802544,1,0.18,0,0.09409050464324545,3.0,0.030164533820841166,true,0.08592321755027421,true,0.1435100548446071,true
2003-03-31,sh.600000,1.3085881,1.34088415,1.3038035,1.33370725,1.3085881,19916482,221418573.0,2,2.212942,1,1.92,0,0.15248900189846595,3.0,0.017937219730941534,true,0.11121076233183858,true,0.15964125560538123,true
2003-04-01,sh.600000,1.33370725,1.3612187,1.3181573,1.3349034,1.33370725,26178788,293529294.0,2,2.908754,1,0.09,0,0.17552617538082346,4.0,0.018817204301075252,true,0.11648745519713266,true,0.228494623655914,true
2003-04-02,sh.600000,1.3349034,1.3444726,1.3277265,1.33849185,1.3349034,12150936,135763081.0,2,1.350104,1,0.27,0,0.1968726570981888,4.0,0.04557640750670244,true,0.15460232350312775,true,0.16085790884718487,true
2003-04-03,sh.600000,1.33849185,1.33849185,1.30499965,1.3085881,1.33849185,14263189,156867953.0,2,1.584799,1,-2.23,0,0.1398937931351008,3.0,0.07495429616087756,true,0.1645338208409508,true,0.2230347349177333,true
2003-04-04,sh.600000,1.3038035,1.35523795,1.30021505,1.34806105,1.3085881,17286134,192896374.0,2,1.920682,1,3.02,0,0.24974594723490706,4.0,0.054125998225377,true,0.08695652173913038,true,0.1943212067435669,true
2003-04-07,sh.600000,1.34806105,1.39351475,1.34806105,1.35763025,1.34806105,27955634,320779808.0,2,3.106182,1,0.71,0,0.24574957816221785,4.0,0.09162995594713652,true,0.06607929515418509,true,0.19295154185022034,true
2003-04-08,sh.600000,1.3540418,1.38155325,1.34088415,1.36002255,1.35763025,13103448,149168229.0,2,1.455939,1,0.18,0,0.25196884220905647,4.0,0.09586631486367647,true,0.06772207563764288,true,0.16534740545294624,true
2003-04-09,sh.600000,1.36002255,1.42939925,1.34566875,1.3994955,1.36002255,29247662,338301232.0,2,3.24974,1,2.9,0,0.21831747680094948,4.0,0.10427350427350435,true,0.02136752136752129,true,0.10341880341880327,true
2003-04-10,sh.600000,1.4210262,1.4473415,1.38394555,1.4066724,1.3994955,31914726,378480874.0,2,3.546081,1,0.51,0,0.25499102085405223,4.0,0.08333333333333348,true,-0.03316326530612235,false,0.10459183673469385,true
2003-04-11,sh.600000,1.411457,1.4425569,1.39829935,1.4210262,1.4066724,22867127,271678299.0,2,2.540792,1,1.02,0,0.2572451684192678,4.0,0.031144781144781142,true,0.05303030303030298,true,0.14814814814814814,true
2003-04-14,sh.600000,1.42700695,1.4951875,1.4066724,1.48202985,1.4210262,40222809,488134027.0,2,4.469201,1,4.29,0,0.05776679601927841,3.0,-0.023405972558514843,false,0.04358353510895885,true,0.10008071025020171,true
2003-04-15,sh.600000,1.48202985,1.5191105,1.45810685,1.4904029,1.48202985,23582450,292303561.0,2,2.620272,1,0.56,0,0.06366561785324956,3.0,-0.025682182985553803,false,0.1003210272873194,true,0.1075441412520064,true
2003-04-16,sh.600000,1.4904029,1.63035245,1.4904029,1.5454258,1.4904029,62459966,817409076.0,2,6.939996,1,3.69,0,0.03570305022727019,2.0,-0.07507739938080504,false,0.00541795665634659,true,0.07507739938080493,true
2003-04-17,sh.600000,1.54662195,1.578918,1.50116825,1.5238951,1.5454258,31091088,400973612.0,2,3.454565,1,-1.39,0,0.32238796066754966,4.0,-0.10753532182103609,false,0.050235478806907485,true,0.05651491365777073,true
2003-04-18,sh.600000,1.531072,1.554995,1.4497338,1.46528375,1.5238951,23871491,294765033.0,2,2.652388,1,-3.85,0,0.2994453676848928,4.0,0.0212244897959184,true,0.09877551020408148,true,0.09306122448979592,true
2003-04-21,sh.600000,1.48202985,1.48202985,1.4162416,1.4473415,1.46528375,33960161,408135691.0,2,3.773351,1,-1.22,0,0.26608215126092893,4.0,0.06859504132231398,true,0.11900826446280988,true,0.10743801652892548,true
2003-04-22,sh.600000,1.4473415,1.4712645,1.4329877,1.4521261,1.4473415,11885380,143904683.0,2,1.320598,1,0.33,0,0.20326231735633307,4.0,0.12932454695222395,true,0.09143327841845128,true,0.10790774299835237,true
2003-04-23,sh.600000,1.45332225,1.45571455,1.42461465,1.42939925,1.4521261,16839043,202494712.0,2,1.871005,1,-1.57,0,0.13473394689808088,3.0,0.08702928870292892,true,0.08033472803347275,true,0.10125523012552318,true
2003-04-24,sh.600000,1.4210262,1.4258108,1.3372957,1.36002255,1.42939925,30934775,355364498.0,2,3.437197,1,-4.85,0,0.1916364370013131,4.0,0.17678100263852237,true,0.1424802110817942,true,0.17590149516270892,true
2003-04-25,sh.600000,1.36002255,1.36002255,1.36002255,1.36002255,1.36002255,0,0.0,2,,0,0.0,0,,,,,,,,
2003-04-28,sh.600000,1.3755725,1.49638365,1.34566875,1.49638365,1.36002255,50778626,615538713.0,2,5.64207,1,10.03,0,0.19460618846609873,4.0,0.075939248601119,true,0.090327737809752,true,0.0543565147881695,true
2003-04-29,sh.600000,1.49638365,1.49638365,1.49638365,1.49638365,1.49638365,0,0.0,2,,0,0.0,0,,,,,,,,
2003-04-30,sh.600000,1.554995,1.578918,1.5047567,1.54662195,1.49638365,60584539,782734323.0,2,6.731615,1,3.36,0,0.026296039236176783,2.0,0.04717710750193338,true,0.05413766434648104,true,0.0030935808197989356,true
2003-05-12,sh.600000,1.54901425,1.6650408,1.5143259,1.63992165,1.54662195,45508771,608646385.0,2,5.05653,1,6.03,0,-0.0037702366842855203,2.0,-0.03355215171407733,false,0.006564551422319376,true,-0.08023340627279352,false
2003-05-13,sh.600000,1.6387255,1.6698254,1.5526027,1.55379885,1.63992165,56370527,757441273.0,2,6.263392,1,-5.25,0,0.4279423861823312,4.0,-0.00615858352578913,false,0.06928406466512715,true,-0.03002309468822162,false
2003-05-14,sh.600000,1.5406412,1.61121405,1.531072,1.6004487,1.55379885,27955270,368594717.0,2,3.106141,1,3.0,0,0.1621987322692166,4.0,-0.029147982062780353,false,0.005979073243647104,true,-0.034379671150971625,false
2003-05-15,sh.600000,1.59686025,1.6411178,1.5741334,1.6100179,1.6004487,27138837,365308199.0,2,3.015426,1,0.6,0,0.15332021682842312,4.0,0.013372956909361022,true,-0.005200594353640398,false,-0.05200594353640409,false
2003-05-16,sh.600000,1.6076256,1.66145235,1.5884872,1.6195871,1.6100179,20389465,278106882.0,2,2.265496,1,0.59,0,0.12487790940649451,3.0,0.006646971935007295,true,-0.010339734121122546,false,-0.0553914327917282,false
2003-05-19,sh.600000,1.6195871,1.62556785,1.57054495,1.58489875,1.6195871,17961488,239048377.0,2,1.995721,1,-2.14,0,0.3536942523695129,4.0,0.04150943396226414,true,0.015094339622641506,true,-0.055849056603773595,false
2003-05-20,sh.600000,1.5765257,1.58250645,1.5430335,1.54422965,1.58489875,16383516,213850728.0,2,1.820391,1,-2.57,0,0.26133342422669437,4.0,0.07591014717273437,true,0.01936483346243234,true,-0.05034856700232371,false
2003-05-21,sh.600000,1.5454258,1.58489875,1.5454258,1.55379885,1.54422965,12182843,159212686.0,2,1.353649,1,0.62,0,0.24489151786072502,4.0,0.03618167821401075,true,0.029253271747498255,true,-0.054657428791377916,false
2003-05-22,sh.600000,1.5454258,1.63274475,1.5430335,1.6315486,1.55379885,26547685,356202101.0,2,2.949743,1,5.0,0,0.02419060504943245,2.0,-0.01832844574780057,false,-0.032991202346040915,false,-0.08944281524926678,false
2003-05-23,sh.600000,1.63274475,1.6578639,1.61599865,1.63035245,1.6315486,30656079,421301020.0,2,3.406231,1,-0.07,0,-0.011354633875752723,2.0,-0.01687454145267786,false,-0.04842259721203224,false,-0.11518708730741012,false
2003-05-26,sh.600000,1.63035245,1.6698254,1.6148025,1.650687,1.63035245,24897680,342786675.0,2,2.766409,1,1.25,0,0.04725864994321794,3.0,-0.025362318840579712,false,-0.086231884057971,false,-0.13485621441254458,false
2003-05-27,sh.600000,1.6602562,1.698533,1.64949085,1.66145235,1.650687,27548434,385153296.0,2,3.060937,1,0.65,0,0.06700139471577483,3.0,-0.05255579553635714,false,-0.09287257019438444,false,-0.14481766509885163,false
2003-05-28,sh.600000,1.6650408,1.6841792,1.6004487,1.6100179,1.66145235,21135222,290035683.0,2,2.348358,1,-3.1,0,0.23246373559130523,4.0,-0.0066864784546804,false,-0.04011887072808307,false,-0.13322979204144247,false
2003-05-29,sh.600000,1.602841,1.6171948,1.57293725,1.60164485,1.6100179,18835574,251137171.0,2,2.092842,1,-0.52,0,0.3145729092072191,4.0,-0.014936519790888725,false,-0.04705003734129953,false,-0.11664939327841617,false
2003-05-30,sh.600000,1.602841,1.626764,1.5908795,1.602841,1.60164485,14714249,197468516.0,2,1.634917,1,0.07,0,0.30597459597859744,4.0,-0.03208955223880594,false,-0.045522388059701435,false,-0.12408117835767862,false
2003-06-02,sh.600000,1.60403715,1.61360635,1.57054495,1.60882175,1.602841,8962685,118824962.0,2,0.995854,1,0.37,0,0.30401685047806626,4.0,-0.06245353159851297,false,-0.0698884758364311,false,-0.12508825169724358,false
2003-06-03,sh.600000,1.6124102,1.62078325,1.5669565,1.5741334,1.60882175,11268409,149854674.0,2,1.252045,1,-2.16,0,0.15354326788039074,4.0,-0.04255319148936165,false,-0.06838905775075987,false,-0.09814597034787531,false
2003-06-04,sh.600000,1.5669565,1.60642945,1.55379885,1.59925255,1.5741334,13189398,174078567.0,2,1.465489,1,1.6,0,0.174844382513611,4.0,-0.03365744203440535,false,-0.08152580403889309,false,-0.08893113848716394,false
2003-06-05,sh.600000,1.6004487,1.62078325,1.57532955,1.57772185,1.59925255,8716086,116001781.0,2,0.968454,1,-1.35,0,0.13528973701048871,3.0,-0.03260045489006835,false,-0.05837755875663386,false,-0.0818494717557472,false
2003-06-06,sh.600000,1.57293725,1.5884872,1.5502104,1.55140655,1.57772185,11487917,149943200.0,2,1.276435,1,-1.67,0,0.14997849453658796,3.0,-0.013878180416345476,false,-0.07016191210485734,false,-0.08959927363978193,false
2003-06-09,sh.600000,1.54901425,1.554995,1.4975798,1.50834515,1.55140655,11874312,151682974.0,2,1.319368,1,-2.78,0,0.12741754889345536,3.0,-0.007930214115781098,false,-0.0532129864308577,false,-0.06440810314535761,false
2003-06-10,sh.600000,1.507149,1.53705275,1.49638365,1.507149,1.50834515,11935770,151103351.0,2,1.326197,1,-0.08,0,0.1223748371675397,3.0,-0.02698412698412711,false,-0.05726328319230556,false,-0.054862425679212956,false
2003-06-11,sh.600000,1.5095413,1.54662195,1.50834515,1.5454258,1.507149,10151698,129806790.0,2,1.127966,1,2.54,0,0.14847126399790073,3.0,-0.049535603715170295,false,-0.09700255424750903,false,-0.09544162521422894,false
2003-06-12,sh.600000,1.554995,1.554995,1.5143259,1.5262874,1.5454258,5616708,71825942.0,2,0.624079,1,-1.24,0,0.16767210706522956,4.0,-0.026645768025078342,false,-0.07303568777413738,false,-0.05169891332392562,false
2003-06-13,sh.600000,1.5191105,1.55140655,1.51312975,1.52987585,1.5262874,10409956,133606381.0,2,1.156662,1,0.24,0,0.16982251245022478,4.0,-0.05707584050039094,false,-0.08230553479225133,false,-0.05234643713082998,false
2003-06-16,sh.600000,1.5286797,1.52987585,1.48920675,1.49638365,1.52987585,7404841,92822138.0,2,0.82276,1,-2.19,0,0.08640738538058847,3.0,-0.045644744915516844,false,-0.05934748084156094,false,-0.03516618214854195,false
2003-06-17,sh.600000,1.49638365,1.4975798,1.46289145,1.4664799,1.49638365,14430424,177655329.0,2,1.60338,1,-2.0,0,0.03007039450040661,2.0,-0.031118871796333547,false,-0.031941351531650675,false,-0.009734398678086231,false
2003-06-18,sh.600000,1.4664799,1.483226,1.459303,1.4688722,1.4664799,15106061,185848340.0,2,1.678451,1,0.16,0,0.035834193892175376,2.0,-0.04994079811708607,false,-0.008062648336594647,false,-0.0023146669941742637,false
2003-06-19,sh.600000,1.47006835,1.48920675,1.46049915,1.4856183,1.4688722,13677133,168539601.0,2,1.519681,1,1.14,0,-0.013451201122916517,2.0,-0.04765985313993504,false,-0.02492709601113563,false,-0.001382454699164759,false
2003-06-20,sh.600000,1.483226,1.4927952,1.44136075,1.4425569,1.4856183,9476696,116307041.0,2,1.052966,1,-2.9,0,-0.1641705228464366,2.0,-0.026756864841865236,false,-0.020904028118405527,false,-0.003345517948026955,false
2003-06-23,sh.600000,1.4425554,1.45341075,1.423257,1.4280816,1.4425554,8765744,104179632.0,2,0.973972,1,-1.0,0,-0.24250331582654294,2.0,-0.014358108108108114,false,-0.011824324324324342,false,-0.0033783783783783994,false
2003-06-24,sh.600000,1.41963855,1.43893695,1.40757705,1.4208447,1.4280816,8774040,103127246.0,2,0.974893,1,-0.51,0,-0.28172691392641236,2.0,-0.0008488964346350381,false,0.002546689303905003,true,-0.02376910016977929,false
2003-06-25,sh.600000,1.423257,1.4280816,1.3870725,1.39551555,1.4208447,7867993,91770170.0,2,0.874221,1,-1.78,0,-0.36714216729882343,1.0,0.04407951598962834,true,0.0017286084701815252,true,-0.0008643042350907626,false
2003-06-26,sh.600000,1.39069095,1.4377308,1.38345405,1.41481395,1.39551555,15873335,184935455.0,2,1.763704,1,1.38,0,-0.3054837319375395,1.0,0.023870417732310134,true,0.023017902813299296,true,-0.017902813299232823,false
2003-06-27,sh.600000,1.4160201,1.42687545,1.3870725,1.4039586,1.41481395,8218960,95644708.0,2,0.913218,1,-0.77,0,-0.34397680684545456,1.0,0.006013745704467333,true,0.03264604810996552,true,-0.030068728522336774,false
2003-06-30,sh.600000,1.39310325,1.4280816,1.3846602,1.40757705,1.4039586,5711942,66314637.0,2,0.63466,1,0.26,0,-0.3298831322563782,1.0,0.0025706940874037354,true,0.02570694087403602,true,-0.046272493573264795,false
2003-07-01,sh.600000,1.399134,1.44134925,1.399134,1.41963855,1.40757705,11071817,130667335.0,2,1.230202,1,0.86,0,-0.2614376140512453,2.0,0.003398470688190436,true,0.022939677145284554,true,-0.048428207306711935,false
2003-07-02,sh.600000,1.423257,1.4594415,1.40998935,1.4570292,1.41963855,9744458,116521113.0,2,1.082718,1,2.63,0,-0.0582837234918266,2.0,-0.040562913907284726,false,0.005794701986754802,true,-0.07864238410596025,false
2003-07-03,sh.600000,1.4570292,1.4618538,1.4353185,1.44858615,1.4570292,6808429,81887663.0,2,0.756492,1,-0.58,0,0.003920083999471979,2.0,-0.0008326394671106518,false,0.024146544546211457,true,-0.07660283097418819,false
2003-07-04,sh.600000,1.44738,1.44738,1.399134,1.41240165,1.44858615,9763576,114828183.0,2,1.084842,1,-2.5,0,-0.21567780363477176,2.0,0.026473099914602782,true,0.017933390264730953,true,-0.04355251921434666,false
2003-07-07,sh.600000,1.3967217,1.4208447,1.39069095,1.4111955,1.41240165,5204960,60584933.0,2,0.578329,1,-0.09,0,-0.21837501210482568,2.0,0.023076923076922995,true,0.008547008547008517,true,-0.023931623931623958,false
2003-07-08,sh.600000,1.4111955,1.44134925,1.40516475,1.42446315,1.4111955,4679305,55442304.0,2,0.519923,1,0.94,0,-0.1338292983638556,2.0,0.019475021168501305,true,-0.026248941574936513,false,-0.03725656223539375,false
2003-07-09,sh.600000,1.423257,1.42928775,1.39310325,1.39792785,1.42446315,4184799,48785196.0,2,0.464978,1,-1.86,0,-0.26937547916231097,2.0,0.04831751509922344,true,-0.0025884383088869978,false,-0.035375323554788674,false
2003-07-10,sh.600000,1.39792785,1.45099845,1.3943094,1.44738,1.39792785,14960027,178236234.0,2,1.662225,1,3.54,0,0.01775378164856657,2.0,0.02499999999999991,true,-0.04000000000000015,false,-0.05833333333333335,false
2003-07-11,sh.600000,1.44858615,1.471503,1.4353185,1.4497923,1.44738,14451579,174384519.0,2,1.605731,1,0.17,0,0.031791019949297714,2.0,-0.008319467554076532,false,-0.06073211314475868,false,-0.07737104825291186,false
2003-07-14,sh.600000,1.4570292,1.4594415,1.43893695,1.44376155,1.4497923,3476020,41677211.0,2,0.386224,1,-0.42,0,-0.005790137159731434,2.0,-0.014202172096908994,false,-0.07017543859649134,false,-0.06683375104427736,false
2003-07-15,sh.600000,1.44738,1.47029685,1.4425554,1.4522046,1.44376155,5579972,67291698.0,2,0.619997,1,0.58,0,0.039392124991885144,2.0,-0.04485049833887045,false,-0.06976744186046502,false,-0.06395348837209303,false
2003-07-16,sh.600000,1.4594415,1.47753375,1.45582305,1.46547225,1.4522046,4577348,55621173.0,2,0.508594,1,0.91,0,0.07635967886066937,3.0,-0.04855967078189294,false,-0.08395061728395059,false,-0.0864197530864198,false
2003-07-17,sh.600000,1.471503,1.49441985,1.4618538,1.4835645,1.46547225,10850593,132915487.0,2,1.205621,1,1.23,0,0.11063953555676158,3.0,-0.06341463414634141,false,-0.09837398373983741,false,-0.10569105691056913,false
2003-07-18,sh.600000,1.4835645,1.48718295,1.4329062,1.4377308,1.4835645,11299943,136491375.0,2,1.255549,1,-3.09,0,-0.04829804578645845,2.0,-0.05285234899328861,false,-0.0604026845637583,false,-0.08557046979865768,false
2003-07-21,sh.600000,1.4329062,1.4353185,1.4111955,1.423257,1.4377308,5635530,66318599.0,2,0.62617,1,-1.01,0,-0.14345790305919268,2.0,-0.0567796610169492,false,-0.03220338983050841,false,-0.07881355932203393,false
2003-07-22,sh.600000,1.43411235,1.44738,1.3725987,1.3870725,1.423257,17978200,207688078.0,2,1.997578,1,-2.54,0,-0.2840905879647555,2.0,-0.02608695652173898,false,-0.011304347826086913,false,-0.055652173913043446,false
2003-07-23,sh.600000,1.38827865,1.39792785,1.37862945,1.3943094,1.3870725,5261093,60559635.0,2,0.584566,1,0.52,0,-0.27355514109716844,2.0,-0.037197231833910105,false,-0.03287197231833905,false,-0.06574394463667821,false
2003-07-24,sh.600000,1.3870725,1.3918971,1.3725987,1.3894848,1.3943094,5448269,62374388.0,2,0.605363,1,-0.35,0,-0.2796013343638031,2.0,-0.03732638888888895,false,-0.01909722222222221,false,-0.06944444444444442,false
2003-07-25,sh.600000,1.3822479,1.3894848,1.350888,1.36174335,1.3894848,8215006,93186281.0,2,0.912778,1,-2.0,0,-0.3584028110365797,1.0,-0.00797165633303809,false,-0.017714791851195844,false,-0.0682019486271036,false
2003-07-28,sh.600000,1.3581249,1.3581249,1.326765,1.34244495,1.36174335,10566640,117132848.0,2,1.174071,1,-1.42,0,-0.37050890444636103,1.0,0.02605570530098844,true,0.003593890386343279,true,-0.07187780772686436,false
2003-07-29,sh.600000,1.34485725,1.3581249,1.3340019,1.350888,1.34244495,6146181,68588410.0,2,0.682909,1,0.63,0,-0.3829197614767055,0.0,0.015178571428571264,true,0.006249999999999867,true,-0.0758928571428572,false
2003-07-30,sh.600000,1.3533003,1.35691875,1.32555885,1.34244495,1.350888,4896346,54278865.0,2,0.544038,1,-0.62,0,-0.38627108058423215,0.0,0.004492362982928988,true,-0.0026954177897574594,false,-0.07187780772686436,false
2003-07-31,sh.600000,1.3436511,1.350888,1.32555885,1.33762035,1.34244495,5798689,64041619.0,2,0.644299,1,-0.36,0,-0.388,0.0,0.018935978358882055,true,-0.008115419296663595,false,-0.0829576194770063,false
2003-08-01,sh.600000,1.33762035,1.35691875,1.326765,1.350888,1.33762035,5074928,56389187.0,2,0.563881,1,0.99,0,-0.388,0.0,-0.009821428571428759,false,-0.0267857142857143,false,-0.0758928571428572,false
2003-08-04,sh.600000,1.350888,1.37862945,1.34485725,1.3774233,1.350888,6013722,68181690.0,2,0.668191,1,1.96,0,-0.37314376454277975,1.0,-0.02189141856392296,false,-0.04816112084063051,false,-0.0796847635726795,false
2003-08-05,sh.600000,1.37862945,1.38104175,1.3629495,1.37139255,1.3774233,2574495,29204768.0,2,0.286055,1,-0.44,0,-0.37749990828714974,1.0,-0.008795074758135457,false,-0.04485488126649073,false,-0.09322779243623569,false
2003-08-06,sh.600000,1.3701864,1.3701864,1.34244495,1.3484757,1.37139255,3729625,41799167.0,2,0.414403,1,-1.67,0,-0.298,1.0,-0.007155635062611854,false,-0.03398926654740608,false,-0.07513416815742402,false
2003-08-07,sh.600000,1.34485725,1.38827865,1.3364142,1.3629495,1.3484757,5378191,60977097.0,2,0.597577,1,1.07,0,-0.298,1.0,-0.026548672566371723,false,-0.0513274336283186,false,-0.08672566371681423,false
2003-08-08,sh.600000,1.36656795,1.36656795,1.3340019,1.33762035,1.3629495,3770945,42034746.0,2,0.418994,1,-1.86,0,-0.298,1.0,-0.017132551848512034,false,-0.051397655545536436,false,-0.0910730387736699,false
2003-08-11,sh.600000,1.33279575,1.350888,1.32797115,1.34726955,1.33762035,2133073,23752932.0,2,0.237008,1,0.72,0,-0.298,1.0,-0.026857654431513,false,-0.0752014324082364,false,-0.10295434198746634,false
2003-08-12,sh.600000,1.350888,1.3701864,1.3460634,1.35933105,1.34726955,3350981,37721673.0,2,0.372331,1,0.9,0,-0.298,1.0,-0.03637976929902398,false,-0.08163265306122447,false,-0.11446317657497784,false
