date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,top10_ratio,decay,modified_turn,score,basket,average-5-periods-return,5-periods-winning,average-10-periods-return,10-periods-winning,average-20-periods-return,20-periods-winning
2001-09-25,sh.600498,11.194398,11.303917,11.061411,11.108348,11.108348,683738,19513882.0,2,0.776975,1,0.0,0,0.0,1.0,0.776975,0.29876169014930365,4.0,0.035211266337712877,true,-0.08485915277411171,false,-0.06478875166676445,false
2001-09-26,sh.600498,11.108348,11.127905,10.951892,11.049677,11.108348,1279337,36034317.0,2,1.453792,1,-0.528168,0,0.0,1.0,1.453792,0.28953942410083316,4.0,0.001769915989399351,true,-0.10938057284389413,false,-0.06265486312405344,false
2001-09-27,sh.600498,11.03012,11.253069,10.967538,11.167018,11.049677,1321107,37496126.0,2,1.501258,1,1.061944,0,0.0,1.0,1.501258,0.25296923248857134,4.0,-0.015411544962137702,false,-0.1285464033459962,false,-0.07005254222747737,false
2001-09-28,sh.600498,11.253069,11.409525,11.147462,11.260892,11.167018,2016814,58277731.0,2,2.291834,1,0.840636,0,0.0,1.0,2.291834,0.13082840771710957,3.0,-0.03160824204690005,false,-0.16985066547126104,false,-0.10107680634891092,false
2001-10-08,sh.600498,11.343031,11.405613,11.151373,11.233512,11.260892,1099413,31700076.0,2,1.249333,1,-0.243145,0,0.0,1.0,1.249333,0.2057755059930632,3.0,-0.05640666961498764,false,-0.20125344593925742,false,-0.12952645619642367,false
2001-10-09,sh.600498,11.186575,11.655942,11.186575,11.499487,11.233512,3288538,96655512.0,2,3.736975,1,2.367689,0,0.0,1.0,3.736975,0.13477579741622991,3.0,-0.11598639139293776,false,-0.14183676193555417,false,-0.150340184740415,false
2001-10-10,sh.600498,11.499487,11.534689,10.955803,11.069234,11.499487,3966961,112996378.0,2,4.50791,1,-3.741498,0,0.0,1.0,4.50791,0.21673589643033117,3.0,-0.11095410938101047,false,-0.027915210754420716,false,-0.17173148566558438,false
2001-10-11,sh.600498,11.049677,11.225689,10.912778,10.994917,11.069234,2475235,69732392.0,2,2.812767,1,-0.671373,0,0.0,1.0,2.812767,0.15677729214720337,3.0,-0.11490573325837738,false,-0.037708970426970745,false,-0.1458555803559044,false
2001-10-12,sh.600498,10.994917,11.147462,10.099209,10.904955,10.994917,6016600,163981815.0,2,6.837045,1,-0.818219,0,0.0,1.0,6.837045,-0.056501816439134364,2.0,-0.142754646855489,false,-0.02618360185805435,false,-0.11908173853078707,false
2001-10-15,sh.600498,10.83455,10.873664,10.373006,10.599867,10.904955,2774204,75349885.0,2,3.152505,1,-2.7977,0,0.0,1.0,3.152505,-0.27718812049455016,2.0,-0.15350551096537346,false,0.0007380281280888745,true,-0.11623617541616316,false
2001-10-16,sh.600498,10.560753,10.674183,10.1305,10.165703,10.599867,2965245,78289986.0,2,3.369597,1,-4.095943,0,0.0,1.0,3.369597,-0.413560260858531,0.0,-0.029242050451405155,false,0.021931488653563758,true,-0.0823394112537027,false
2001-10-17,sh.600498,10.1305,10.15788,9.661133,9.841057,10.165703,3064024,77377833.0,2,3.481845,1,-3.193536,0,0.0,1.0,3.481845,-0.539898498057018,0.0,0.09340226359831072,true,0.05246428305414752,true,-0.04968206159155453,false
2001-10-18,sh.600498,9.778475,9.942753,9.700247,9.731538,9.841057,1140119,28472863.0,2,1.29559,1,-1.11288,0,0.0,1.0,1.29559,-0.4644383803440911,0.0,0.08721869040638808,true,0.06712217534371234,true,-0.033360091693625415,false
2001-10-19,sh.600498,9.614197,9.856703,9.250437,9.348222,9.731538,2941104,71109892.0,2,3.342164,1,-3.938905,0,0.0,1.0,3.342164,-0.56373625757496,0.0,0.13598329179602286,true,0.08284516563684519,true,0.03347278231090356,true
2001-10-22,sh.600498,9.309108,9.42645,8.882767,8.972729,9.348222,2221552,51935597.0,2,2.524491,1,-4.016733,0,0.0,1.0,2.524491,-0.5824473989888713,0.0,0.18221446340349745,true,0.0897994356009193,true,0.09023531191012246,true
2001-10-23,sh.600498,9.868437,9.868437,9.868437,9.868437,8.972729,2175741,54893945.0,2,2.472433,1,9.982558,0,0.0,1.0,2.472433,-0.5045141571118369,0.0,0.052715034812503836,true,-0.009908863987275751,false,0.01149422142533818,true
2001-10-24,sh.600498,10.376918,10.854107,10.290867,10.760234,9.868437,13129428,359109854.0,2,14.919805,1,9.036863,0,0.0,1.0,14.919805,-0.0653698388284656,2.0,-0.03744091438903663,false,-0.14794622496127874,false,-0.07742638310653838,false
2001-10-25,sh.600498,10.564664,11.069234,10.376918,10.58031,10.760234,5639526,154730911.0,2,6.408552,1,-1.672123,0,0.0,1.0,6.408552,-0.1790813823763652,2.0,-0.018484335525140616,false,-0.11238451425336315,false,-0.05878003574564461,false
2001-10-26,sh.600498,10.560753,10.658538,10.279133,10.619424,10.58031,3564816,95143503.0,2,4.050927,1,0.369687,0,0.0,1.0,4.050927,-0.10242205544410671,2.0,-0.04677720750202652,false,-0.0953959461454783,false,-0.07476978035720205,false
2001-10-29,sh.600498,10.638981,10.717209,10.502082,10.60769,10.619424,1056505,28648601.0,2,1.200574,1,-0.110493,0,0.0,1.0,1.200574,-0.10170380580719351,2.0,-0.07817111925405051,false,-0.11688793695894195,false,-0.0840708014657291,false
2001-10-30,sh.600498,10.619424,10.674183,10.365184,10.388652,10.60769,1117994,29864728.0,2,1.270448,1,-2.064902,0,0.0,1.0,1.270448,-0.284065978296236,2.0,-0.05948798746940409,false,-0.10203316079891789,false,-0.04593377466104365,false
2001-10-31,sh.600498,10.345627,10.365184,10.146146,10.357361,10.388652,1540605,40303290.0,2,1.750688,1,-0.301204,0,0.0,1.0,1.750688,-0.2913895447787968,2.0,-0.11480366475591608,false,-0.09705445238415455,false,-0.03587612713315669,false
2001-11-01,sh.600498,10.408209,10.502082,10.286956,10.38474,10.357361,910075,24210048.0,2,1.034176,1,0.264349,0,0.0,1.0,1.034176,-0.22869278438884466,2.0,-0.09566854827371707,false,-0.09416191450147049,false,-0.05273064130637839,false
2001-11-02,sh.600498,10.306513,10.431677,10.114855,10.122677,10.38474,1155240,30127506.0,2,1.312773,1,-2.523541,0,0.0,1.0,1.312773,-0.3944461923850357,1.0,-0.05100459097924381,false,-0.04559505356142446,false,-0.016228711041555433,false
2001-11-05,sh.600498,10.083563,10.083563,9.770652,9.778475,10.122677,1491411,37673542.0,2,1.694785,1,-3.400306,0,0.0,1.0,1.694785,-0.34380647652960283,1.0,-0.04200000511327173,false,0.0003999601164803579,true,0.025999964207097603,true
2001-11-06,sh.600498,9.731538,9.87626,9.68069,9.770652,9.778475,889264,22288800.0,2,1.010527,1,-0.080002,0,0.0,1.0,1.010527,-0.3446604978314518,1.0,-0.04523618280540531,false,0.02161728818097286,true,0.030424377001657676,true
2001-11-07,sh.600498,9.778475,9.798032,9.039222,9.168298,9.770652,3460474,82567916.0,2,3.932357,1,-6.164928,0,0.0,1.0,3.932357,-0.5562348979786188,0.0,0.02005115889557696,true,0.08276454364812325,true,0.08020474465380589,true
2001-11-08,sh.600498,9.035311,9.504678,8.996197,9.391247,9.168298,1710871,40711781.0,2,1.944172,1,2.431739,0,0.0,1.0,1.944172,-0.5019726403763176,0.0,0.0016660194327760003,true,0.060391553965091216,true,0.053727689198250106,true
2001-11-09,sh.600498,9.387336,9.700247,9.17221,9.606374,9.391247,1531776,37187634.0,2,1.740655,1,2.290709,0,0.0,1.0,1.740655,-0.5066912277607991,0.0,0.00570027775308346,true,0.022801319207434556,true,0.035830584984511304,true
2001-11-12,sh.600498,9.602462,9.614197,9.367779,9.367779,9.606374,682492,16499726.0,2,0.775559,1,-2.483708,0,0.0,1.0,0.775559,-0.5062062215348183,0.0,0.044258836592964146,true,0.0371607827212832,true,0.0521920937716398,true
2001-11-13,sh.600498,9.309108,9.446007,9.152653,9.328665,9.367779,467324,11116251.0,2,0.53105,1,-0.417538,0,0.0,1.0,0.53105,-0.4853424329800137,0.0,0.07002095155094512,true,0.062473783762199586,true,0.031446514587028185,true
2001-11-14,sh.600498,9.348222,9.543792,9.348222,9.352133,9.328665,375500,9092589.0,2,0.426705,1,0.25157,0,0.0,1.0,0.426705,-0.45387235003860976,0.0,0.06148062693291467,true,0.06775416902218989,true,0.02091180696425088,true
2001-11-15,sh.600498,9.504678,9.535969,9.348222,9.406893,9.352133,469175,11298786.0,2,0.533153,1,0.585526,0,0.0,1.0,0.533153,-0.45379352051360505,0.0,0.05862785937928705,true,0.04573805612543902,true,0.00873178848744205,true
2001-11-16,sh.600498,10.349538,10.349538,9.661133,9.661133,9.406893,3767541,96111620.0,2,4.281297,1,2.702709,0,0.0,1.0,4.281297,-0.3630270968615336,1.0,0.017004113285677747,true,0.030769268987395293,true,-0.025506014667223686,false
2001-11-19,sh.600498,9.700247,9.844969,9.625931,9.782386,9.661133,622637,15514283.0,2,0.707542,1,1.255059,0,0.0,1.0,0.707542,-0.3629407920531043,1.0,-0.006797216957090124,false,0.02558976920354583,true,-0.044782019437793696,false
2001-11-20,sh.600498,9.844969,10.083563,9.778475,9.981867,9.782386,1292007,32967902.0,2,1.46819,1,2.039185,0,0.0,1.0,1.46819,-0.28273273047785985,2.0,-0.007053289730267864,false,0.008620731973287388,true,-0.05681812831206823,false
2001-11-21,sh.600498,9.981867,10.032715,9.809766,9.927108,9.981867,1065433,27004789.0,2,1.210719,1,-0.548594,0,0.0,1.0,1.210719,-0.2825303884759973,2.0,0.005910180487610273,true,-0.00236413263560753,false,-0.06225378025503503,false
2001-11-22,sh.600498,9.903639,9.993601,9.837146,9.958399,9.927108,555066,14076968.0,2,0.630757,1,0.315209,0,0.0,1.0,0.630757,-0.28234131472107593,2.0,-0.01217595318283582,false,-0.006284343497383493,false,-0.0852317726975993,false
2001-11-23,sh.600498,9.954488,9.954488,9.778475,9.825412,9.958399,842318,21233202.0,2,0.95718,1,-1.335421,0,0.0,1.0,0.95718,-0.3621863566602576,1.0,0.013535004944321916,true,0.012738804235384649,true,-0.06608282685754041,false
2001-11-26,sh.600498,9.809766,9.817589,9.688513,9.715893,9.825412,706944,17583717.0,2,0.803345,1,-1.114652,0,0.0,1.0,0.803345,-0.3620261654993115,1.0,0.03260863412143378,true,0.014492749148225403,true,-0.05636074831206961,false
2001-11-27,sh.600498,9.739361,9.911462,9.704159,9.911462,9.715893,503924,12649410.0,2,0.572641,1,2.012882,0,0.0,1.0,0.572641,-0.2819100590199376,2.0,0.01578536042412315,true,-0.029202856248654374,false,-0.08247824589349173,false
2001-11-28,sh.600498,9.970133,10.138323,9.915374,9.985779,9.911462,1454529,37413362.0,2,1.652874,1,0.749805,0,0.0,1.0,1.652874,-0.2779976950983283,2.0,-0.008225697764791429,false,-0.043869987509236985,false,-0.07951437739609513,false
2001-11-29,sh.600498,9.974044,10.052272,9.794121,9.837146,9.985779,705208,17853879.0,2,0.801373,1,-1.488449,0,0.0,1.0,0.801373,-0.36161630444010856,1.0,0.005964229869110271,true,-0.03538770289675486,false,-0.05407554182890051,false
2001-11-30,sh.600498,9.837146,9.970133,9.805855,9.958399,9.837146,539420,13631422.0,2,0.612977,1,1.232602,0,0.0,1.0,0.612977,-0.28141842532494754,2.0,-0.0007855680416098965,false,-0.05459542241679605,false,-0.06677137559963209,false
2001-12-03,sh.600498,9.974044,10.153968,9.966222,10.032715,9.958399,1441631,37177087.0,2,1.638217,1,0.746271,0,0.0,1.0,1.638217,-0.2655530825500419,2.0,-0.01754380544050138,false,-0.06861592300787978,false,-0.07446389137935239,false
2001-12-04,sh.600498,10.052272,10.087475,9.934931,10.067918,10.032715,698509,17862860.0,2,0.79376,1,0.350878,0,0.0,1.0,0.79376,-0.2576387940167019,2.0,-0.04428909730889752,false,-0.06487955106507626,false,-0.08352759726489634,false
2001-12-05,sh.600498,10.067918,10.150057,9.895817,9.903639,10.067918,758065,19388672.0,2,0.861438,1,-1.631702,0,0.0,1.0,0.861438,-0.28088645885698915,2.0,-0.035939920669563974,false,-0.06003157021373662,false,-0.08175348475444222,false
2001-12-06,sh.600498,9.895817,10.04445,9.817589,9.895817,9.903639,664940,16859761.0,2,0.755614,1,-0.078991,0,0.0,1.0,0.755614,-0.2807839098945508,2.0,-0.041106762584635415,false,-0.0794466995499209,false,-0.08616600327188739,false
2001-12-07,sh.600498,9.934931,10.052272,9.895817,9.950576,9.895817,658370,16810796.0,2,0.748148,1,0.553365,0,0.0,1.0,0.748148,-0.2503781972944074,2.0,-0.05385215891019768,false,-0.0778301678214407,false,-0.09944972029759891,false
2001-12-10,sh.600498,9.954488,9.954488,9.798032,9.856703,9.950576,419249,10551542.0,2,0.476419,1,-0.943395,0,0.0,1.0,0.476419,-0.3606007036341014,1.0,-0.051984116798487356,false,-0.06984130494750618,false,-0.10793649763008994,false
2001-12-11,sh.600498,9.841057,9.934931,9.59464,9.622019,9.856703,1018262,25324229.0,2,1.157116,1,-2.380954,0,0.0,1.0,1.157116,-0.3604675562705894,1.0,-0.021544646710840998,false,-0.054877983508450745,false,-0.12154465710367013,false
2001-12-12,sh.600498,9.602462,9.661133,9.528146,9.547703,9.622019,835797,20478308.0,2,0.949769,1,-0.77236,0,0.0,1.0,0.949769,-0.3602764843183444,1.0,-0.024989780264425887,false,-0.03727985673622236,false,-0.16099956188415165,false
2001-12-13,sh.600498,9.543792,9.622019,9.481209,9.489032,9.547703,647680,15770458.0,2,0.736,1,-0.614501,0,0.0,1.0,0.736,-0.36007408072574826,1.0,-0.03998353045916592,false,-0.019373419754512344,false,-0.21393235895926999,false
2001-12-14,sh.600498,9.504678,9.563349,9.395159,9.414716,9.489032,434250,10497965.0,2,0.493466,1,-0.783184,0,0.0,1.0,0.493466,-0.3599430928864676,1.0,-0.02534277189030454,false,-0.012879092688510285,false,-0.13211465964560165,false
2001-12-17,sh.600498,9.465564,9.465564,9.320842,9.344311,9.414716,594975,14249662.0,2,0.676108,1,-0.74782,0,0.0,1.0,0.676108,-0.36027624087029114,1.0,-0.018836380766864336,false,-0.0062787935889546675,false,-0.16743406763751756,false
2001-12-18,sh.600498,9.309108,9.446007,9.293463,9.414716,9.344311,802530,19187919.0,2,0.911966,1,0.753455,0,0.0,1.0,0.911966,-0.36089573020409466,1.0,-0.034067304844883295,false,-0.01994186547953225,false,-0.15330287180197466,false
2001-12-19,sh.600498,9.446007,9.481209,9.309108,9.309108,9.414716,557570,13368752.0,2,0.633602,1,-1.12173,0,0.0,1.0,0.633602,-0.3610052299490913,1.0,-0.012605074514121073,false,-0.023109195854210673,false,-0.14117646932445083,false
2001-12-20,sh.600498,9.289551,9.289551,9.035311,9.109627,9.309108,1226915,28610202.0,2,1.394222,1,-2.14285,0,0.0,1.0,1.394222,-0.3630968848500347,1.0,0.021468497008714005,true,-0.0072992011637798004,false,-0.09446105751640543,false
2001-12-21,sh.600498,9.105716,9.207412,9.078336,9.176121,9.109627,413619,9654962.0,2,0.470022,1,0.729919,0,0.0,1.0,0.470022,-0.45419866800325653,0.0,0.012787756395103989,true,-0.02344422005769109,false,-0.05029837771319712,false
2001-12-24,sh.600498,9.191766,9.301285,9.082248,9.168298,9.176121,477394,11203510.0,2,0.542493,1,-0.085245,0,0.0,1.0,0.542493,-0.4550364745653603,0.0,0.01279866775709082,true,-0.040955584122592925,false,-0.04351538311691017,false
2001-12-25,sh.600498,9.168298,9.203501,9.066602,9.093982,9.168298,385022,8974052.0,2,0.437525,1,-0.810582,0,0.0,1.0,0.437525,-0.45583863100596794,0.0,0.014623626921627997,true,-0.07053763686798586,false,-0.04946238072606712,false
2001-12-26,sh.600498,9.113539,9.254349,9.074425,9.191766,9.093982,527883,12354426.0,2,0.599867,1,1.075269,0,0.0,1.0,0.599867,-0.45679204279726887,0.0,-0.010638216856260208,false,-0.12851056042984554,false,-0.1208509877209667,false
2001-12-27,sh.600498,9.191766,9.340399,9.152653,9.305197,9.191766,718662,17000371.0,2,0.816661,1,1.234046,0,0.0,1.0,0.816661,-0.4570731865019196,0.0,-0.02816307919112293,false,-0.19840267755749819,false,-0.10844896674406779,false
2001-12-28,sh.600498,9.309108,9.340399,9.183944,9.293463,9.305197,789771,18693393.0,2,0.897467,1,-0.126106,0,0.0,1.0,0.897467,-0.4571686872293778,0.0,-0.03577450085075928,false,-0.12079124864434265,false,-0.10774412078683682,false
2001-12-31,sh.600498,9.348222,9.5125,9.269994,9.28564,9.293463,1024593,24644376.0,2,1.16431,1,-0.084177,0,0.0,1.0,1.16431,-0.36709007613673744,1.0,-0.05307496306124304,false,-0.16217352815745611,false,-0.017691726149193898,false
2002-01-04,sh.600498,9.324754,9.387336,9.199589,9.226969,9.28564,670141,15913771.0,2,0.761524,1,-0.631843,0,0.0,1.0,0.761524,-0.36692812641198835,1.0,-0.08393384653183511,false,-0.13607458744036105,false,0.0033912544845440262,true
2002-01-07,sh.600498,9.152653,9.152653,9.047045,9.093982,9.226969,570146,13228254.0,2,0.647893,1,-1.441289,0,0.0,1.0,0.647893,-0.3676465405083182,1.0,-0.11913977837211476,false,-0.12086025681599111,false,0.04774190228219055,true
2002-01-08,sh.600498,9.074425,9.152653,9.035311,9.043134,9.093982,301510,7005472.0,2,0.342625,1,-0.559136,0,0.0,1.0,0.342625,-0.3680526948103657,1.0,-0.1751730097110139,false,-0.08780274626031204,false,0.04584771164510015,true
2002-01-09,sh.600498,8.996197,9.062691,8.925792,8.960994,9.043134,746522,17146600.0,2,0.84832,1,-0.908309,0,0.0,1.0,0.84832,-0.3691525786397712,1.0,-0.08817102209866434,false,-0.027498846668126187,false,0.034482781709261445,true
2002-01-10,sh.600498,8.941438,8.957083,8.448602,8.792805,8.960994,2271561,50288494.0,2,2.581319,1,-1.876911,0,0.0,1.0,2.581319,-0.49460183037767674,0.0,-0.11521351832549453,false,-0.00266911412228521,false,0.07740214868861539,true
2002-01-11,sh.600498,8.792805,8.792805,8.448602,8.452514,8.792805,969290,21117686.0,2,1.101466,1,-3.870102,0,0.0,1.0,1.101466,-0.5015305467623014,0.0,-0.05691809561037109,false,0.02267467406738377,true,0.11892639278680872,true
2002-01-14,sh.600498,8.057463,8.401666,7.944033,8.010527,8.452514,1556062,32154158.0,2,1.768252,1,-5.229065,0,0.0,1.0,1.768252,-0.5917658134370539,0.0,-0.001953179859452314,false,0.008789059696072465,true,0.18164060866407428,true
2002-01-15,sh.600498,7.979236,8.139603,7.208692,7.459021,8.010527,2475336,48521222.0,2,2.812882,1,-6.884765,0,0.0,1.0,2.812882,-0.5418286938940582,0.0,0.10592556315366308,true,0.11221807794883554,true,0.242265305326262,true
2002-01-16,sh.600498,8.206096,8.206096,7.740641,8.170894,7.459021,3837350,78012054.0,2,4.360625,1,9.543785,0,0.0,1.0,4.360625,-0.5686073157224916,0.0,0.06653898581966677,true,0.0148396246481719,true,0.14552410054517906,true
2002-01-17,sh.600498,8.170894,8.170894,7.748464,7.779755,8.170894,2098050,42534074.0,2,2.384148,1,-4.786979,0,0.0,1.0,2.384148,-0.5145531601750908,0.0,0.12719950692534665,true,0.17244836116304452,true,0.18149813201058396,true
2002-01-18,sh.600498,7.744552,8.174805,7.607654,7.971413,7.779755,2930599,59613952.0,2,3.330226,1,2.463548,0,0.0,1.0,3.330226,-0.5316362334732255,0.0,0.08439645518303962,true,0.16143273469835262,true,0.15799796096375895,true
2002-01-21,sh.600498,7.779755,8.037906,7.779755,7.994881,7.971413,1472371,29790529.0,2,1.673149,1,0.294413,0,0.0,1.0,1.673149,-0.5134613063648351,0.0,0.01076326214236345,true,0.19178084076548463,true,0.17270063181678386,true
2002-01-22,sh.600498,7.979236,8.683286,7.893185,8.249122,7.994881,2892912,61382211.0,2,3.2874,1,3.180037,0,0.0,1.0,3.2874,-0.493033233276271,0.0,0.005689817655745832,true,0.14651486546083325,true,0.16026541976224862,true
2002-01-23,sh.600498,8.233476,8.7224,8.120046,8.714577,8.249122,2721079,58634130.0,2,3.092135,1,5.642487,0,0.0,1.0,3.092135,-0.4003409699803019,1.0,-0.048473953468997966,false,0.06373424665362415,true,0.09739680996564726,true
2002-01-24,sh.600498,8.605058,8.94926,8.472071,8.769336,8.714577,4888337,109151918.0,2,5.554928,1,0.628363,0,0.0,1.0,5.554928,-0.3956111576690263,1.0,0.04014272004174568,true,0.0802855541172105,true,0.10526315789473695,true
2002-01-25,sh.600498,8.726311,8.94926,8.636349,8.644172,8.769336,2055078,46196779.0,2,2.335316,1,-1.427296,0,0.0,1.0,2.335316,-0.38968156712492563,1.0,0.0710406965525443,true,0.09411763208783919,true,0.1389140567772138,true
2002-01-28,sh.600498,8.601147,8.605058,8.07702,8.080932,8.644172,2768016,58809143.0,2,3.145473,1,-6.51584,0,0.0,1.0,3.145473,-0.3851391437064764,1.0,0.1790899861550621,true,0.1713455824154937,true,0.20571142041536783,true
2002-01-29,sh.600498,7.979236,8.52683,7.951856,8.296058,8.080932,1575229,33339044.0,2,1.790033,1,2.662145,0,0.0,1.0,1.790033,-0.37602862196351283,1.0,0.14002831224179002,true,0.11692601474097697,true,0.13955688352227047,true
2002-01-30,sh.600498,8.362552,8.401666,8.170894,8.292147,8.296058,802370,17060925.0,2,0.911784,1,-0.04714,0,0.0,1.0,0.911784,-0.3516044351732782,1.0,0.11792446515962629,true,0.12877352511961027,true,0.13160379332397287,true
2002-01-31,sh.600498,8.409489,9.121361,8.409489,9.121361,8.292147,7425967,171643932.0,2,8.438599,1,9.999995,0,0.0,1.0,8.438599,-0.2443180557098836,2.0,0.03859358269012714,true,0.007718694611472898,true,0.042024101447141415,true
2002-02-01,sh.600498,9.289551,9.653311,9.207412,9.25826,9.121361,7177671,173208019.0,2,8.156444,1,1.500859,0,0.0,1.0,8.156444,-0.09463640049880773,2.0,0.021546273273811867,true,-0.002957359158200279,false,0.005069743126678183,true
